in Hz,Spectrum in dBA
7.501977E+02,-4.9501E+01
7.503885E+02,-4.7921E+01
7.505792E+02,-4.8621E+01
7.507700E+02,-5.1041E+01
7.509607E+02,-5.1341E+01
7.511514E+02,-4.7361E+01
7.513422E+02,-4.4101E+01
7.515329E+02,-4.3021E+01
7.517237E+02,-4.3801E+01
7.519144E+02,-4.5361E+01
7.521052E+02,-4.6381E+01
7.522959E+02,-4.6681E+01
7.524867E+02,-4.6061E+01
7.526774E+02,-4.4481E+01
7.528681E+02,-4.3181E+01
7.530589E+02,-4.2961E+01
7.532496E+02,-4.3801E+01
7.534404E+02,-4.5341E+01
7.536311E+02,-4.7281E+01
7.538219E+02,-5.0541E+01
7.540126E+02,-5.5281E+01
7.542034E+02,-5.1901E+01
7.543941E+02,-4.9721E+01
7.545848E+02,-5.0841E+01
7.547756E+02,-5.4501E+01
7.549663E+02,-5.7441E+01
7.551571E+02,-5.7821E+01
7.553478E+02,-5.5081E+01
7.555386E+02,-4.9901E+01
7.557293E+02,-4.6981E+01
7.559201E+02,-4.6321E+01
7.561108E+02,-4.7421E+01
7.563015E+02,-5.0241E+01
7.564923E+02,-5.4661E+01
7.566830E+02,-5.6421E+01
7.568738E+02,-5.4601E+01
7.570645E+02,-5.0341E+01
7.572553E+02,-4.6141E+01
7.574460E+02,-4.4021E+01
7.576368E+02,-4.3961E+01
7.578275E+02,-4.5621E+01
7.580182E+02,-4.8461E+01
7.582090E+02,-5.1781E+01
7.583997E+02,-5.2321E+01
7.585905E+02,-4.8861E+01
7.587812E+02,-4.6441E+01
7.589720E+02,-4.5481E+01
7.591627E+02,-4.5401E+01
7.593535E+02,-4.5921E+01
7.595442E+02,-4.7121E+01
7.597349E+02,-4.9581E+01
7.599257E+02,-5.2601E+01
7.601164E+02,-5.2301E+01
7.603072E+02,-5.1601E+01
7.604979E+02,-5.2241E+01
7.606887E+02,-5.1861E+01
7.608794E+02,-5.0161E+01
7.610702E+02,-4.8901E+01
7.612609E+02,-4.7421E+01
7.614516E+02,-4.5661E+01
7.616424E+02,-4.4541E+01
7.618331E+02,-4.3921E+01
7.620239E+02,-4.3801E+01
7.622146E+02,-4.4401E+01
7.624054E+02,-4.5261E+01
7.625961E+02,-4.5081E+01
7.627869E+02,-4.4121E+01
7.629776E+02,-4.3501E+01
7.631683E+02,-4.3741E+01
7.633591E+02,-4.5361E+01
7.635498E+02,-4.8641E+01
7.637406E+02,-5.2241E+01
7.639313E+02,-5.4441E+01
7.641221E+02,-5.5781E+01
7.643128E+02,-5.2121E+01
7.645036E+02,-4.9301E+01
7.646943E+02,-4.8361E+01
7.648850E+02,-4.8361E+01
7.650758E+02,-4.8721E+01
7.652665E+02,-4.8981E+01
7.654573E+02,-4.8621E+01
7.656480E+02,-4.7041E+01
7.658388E+02,-4.4861E+01
7.660295E+02,-4.3341E+01
7.662203E+02,-4.3361E+01
7.664110E+02,-4.5161E+01
7.666017E+02,-4.8581E+01
7.667925E+02,-5.1941E+01
7.669832E+02,-5.2081E+01
7.671740E+02,-4.9041E+01
7.673647E+02,-4.5941E+01
7.675555E+02,-4.4241E+01
7.677462E+02,-4.3941E+01
7.679370E+02,-4.4721E+01
7.681277E+02,-4.6541E+01
7.683184E+02,-4.9901E+01
7.685092E+02,-5.4941E+01
7.686999E+02,-5.9581E+01
7.688907E+02,-5.7781E+01
7.690814E+02,-5.5481E+01
7.692722E+02,-5.5821E+01
7.694629E+02,-5.1621E+01
7.696537E+02,-4.8021E+01
7.698444E+02,-4.7841E+01
7.700351E+02,-4.9241E+01
7.702259E+02,-5.0061E+01
7.704166E+02,-5.0341E+01
7.706074E+02,-4.9281E+01
7.707981E+02,-4.8021E+01
7.709889E+02,-4.8221E+01
7.711796E+02,-4.9381E+01
7.713704E+02,-4.9521E+01
7.715611E+02,-4.8101E+01
7.717518E+02,-4.5681E+01
7.719426E+02,-4.3261E+01
7.721333E+02,-4.1921E+01
7.723241E+02,-4.1961E+01
7.725148E+02,-4.3081E+01
7.727056E+02,-4.4521E+01
7.728963E+02,-4.5781E+01
7.730871E+02,-4.7421E+01
7.732778E+02,-5.0621E+01
7.734685E+02,-5.7221E+01
7.736593E+02,-6.5381E+01
7.738500E+02,-5.6061E+01
7.740408E+02,-5.2521E+01
7.742315E+02,-5.0701E+01
7.744223E+02,-4.9401E+01
7.746130E+02,-4.8781E+01
7.748038E+02,-4.7621E+01
7.749945E+02,-4.6061E+01
7.751852E+02,-4.5441E+01
7.753760E+02,-4.5661E+01
7.755667E+02,-4.6281E+01
7.757575E+02,-4.6801E+01
7.759482E+02,-4.6421E+01
7.761390E+02,-4.5641E+01
7.763297E+02,-4.5481E+01
7.765205E+02,-4.5821E+01
7.767112E+02,-4.5841E+01
7.769019E+02,-4.5541E+01
7.770927E+02,-4.5781E+01
7.772834E+02,-4.7201E+01
7.774742E+02,-5.0101E+01
7.776649E+02,-5.3821E+01
7.778557E+02,-5.6021E+01
7.780464E+02,-5.4581E+01
7.782372E+02,-5.1921E+01
7.784279E+02,-5.0441E+01
7.786186E+02,-5.0581E+01
7.788094E+02,-5.2261E+01
7.790001E+02,-5.5241E+01
7.791909E+02,-6.2581E+01
7.793816E+02,-6.0481E+01
7.795724E+02,-5.2861E+01
7.797631E+02,-5.2601E+01
7.799539E+02,-5.8241E+01
7.801446E+02,-6.1041E+01
7.803353E+02,-5.4121E+01
7.805261E+02,-5.0881E+01
7.807168E+02,-4.8021E+01
7.809076E+02,-4.6161E+01
7.810983E+02,-4.5841E+01
7.812891E+02,-4.6481E+01
7.814798E+02,-4.7361E+01
7.816706E+02,-4.7741E+01
7.818613E+02,-4.7141E+01
7.820520E+02,-4.6281E+01
7.822428E+02,-4.6421E+01
7.824335E+02,-4.7441E+01
7.826243E+02,-4.8101E+01
7.828150E+02,-4.8321E+01
7.830058E+02,-4.8881E+01
7.831965E+02,-5.0401E+01
7.833873E+02,-5.4201E+01
7.835780E+02,-6.4901E+01
7.837687E+02,-5.6681E+01
7.839595E+02,-5.0201E+01
7.841502E+02,-4.7741E+01
7.843410E+02,-4.7281E+01
7.845317E+02,-4.6641E+01
7.847225E+02,-4.4401E+01
7.849132E+02,-4.2021E+01
7.851040E+02,-4.0941E+01
7.852947E+02,-4.1141E+01
7.854854E+02,-4.1901E+01
7.856762E+02,-4.2781E+01
7.858669E+02,-4.4041E+01
7.860577E+02,-4.5961E+01
7.862484E+02,-4.8081E+01
7.864392E+02,-4.9301E+01
7.866299E+02,-4.8761E+01
7.868207E+02,-4.6621E+01
7.870114E+02,-4.4541E+01
7.872021E+02,-4.3741E+01
7.873929E+02,-4.4761E+01
7.875836E+02,-4.7861E+01
7.877744E+02,-5.3541E+01
7.879651E+02,-5.8081E+01
7.881559E+02,-5.4041E+01
7.883466E+02,-5.3201E+01
7.885374E+02,-5.6621E+01
7.887281E+02,-5.8221E+01
7.889188E+02,-5.2381E+01
7.891096E+02,-5.1541E+01
7.893003E+02,-5.6161E+01
7.894911E+02,-5.4701E+01
7.896818E+02,-4.9021E+01
7.898726E+02,-4.7601E+01
7.900633E+02,-4.9701E+01
7.902541E+02,-5.5321E+01
7.904448E+02,-5.4961E+01
7.906355E+02,-5.0581E+01
7.908263E+02,-4.7961E+01
7.910170E+02,-4.7081E+01
7.912078E+02,-4.7381E+01
7.913985E+02,-4.7761E+01
7.915893E+02,-4.7621E+01
7.917800E+02,-4.7101E+01
7.919708E+02,-4.6461E+01
7.921615E+02,-4.6521E+01
7.923522E+02,-4.7781E+01
7.925430E+02,-4.9461E+01
7.927337E+02,-5.1081E+01
7.929245E+02,-5.2841E+01
7.931152E+02,-5.4461E+01
7.933060E+02,-5.6941E+01
7.934967E+02,-6.0541E+01
7.936875E+02,-5.8441E+01
7.938782E+02,-5.6021E+01
7.940689E+02,-5.4721E+01
7.942597E+02,-5.2301E+01
7.944504E+02,-5.1001E+01
7.946412E+02,-5.0201E+01
7.948319E+02,-4.8881E+01
7.950227E+02,-4.7321E+01
7.952134E+02,-4.6501E+01
7.954042E+02,-4.6281E+01
7.955949E+02,-4.5881E+01
7.957856E+02,-4.5301E+01
7.959764E+02,-4.5061E+01
7.961671E+02,-4.5281E+01
7.963579E+02,-4.5961E+01
7.965486E+02,-4.7181E+01
7.967394E+02,-4.8821E+01
7.969301E+02,-4.9241E+01
7.971208E+02,-4.8081E+01
7.973116E+02,-4.7781E+01
7.975023E+02,-4.9221E+01
7.976931E+02,-5.1161E+01
7.978838E+02,-5.1761E+01
7.980746E+02,-5.2841E+01
7.982653E+02,-5.5541E+01
7.984561E+02,-5.6741E+01
7.986468E+02,-5.7901E+01
7.988375E+02,-6.5701E+01
7.990283E+02,-6.5261E+01
7.992190E+02,-5.3981E+01
7.994098E+02,-4.7781E+01
7.996005E+02,-4.4241E+01
7.997913E+02,-4.2901E+01
7.999820E+02,-4.3261E+01
8.001728E+02,-4.4561E+01
8.003635E+02,-4.5761E+01
8.005542E+02,-4.6141E+01
8.007450E+02,-4.6281E+01
8.009357E+02,-4.7021E+01
8.011265E+02,-4.8321E+01
8.013172E+02,-4.9361E+01
8.015080E+02,-4.9201E+01
8.016987E+02,-4.8021E+01
8.018895E+02,-4.7101E+01
8.020802E+02,-4.7541E+01
8.022709E+02,-5.0241E+01
8.024617E+02,-5.5781E+01
8.026524E+02,-6.0261E+01
8.028432E+02,-5.6421E+01
8.030339E+02,-5.4301E+01
8.032247E+02,-5.3901E+01
8.034154E+02,-5.3721E+01
8.036062E+02,-5.3341E+01
8.037969E+02,-5.0801E+01
8.039876E+02,-4.6601E+01
8.041784E+02,-4.3481E+01
8.043691E+02,-4.2141E+01
8.045599E+02,-4.1701E+01
8.047506E+02,-4.1261E+01
8.049414E+02,-4.1321E+01
8.051321E+02,-4.2461E+01
8.053229E+02,-4.4141E+01
8.055136E+02,-4.5581E+01
8.057043E+02,-4.6461E+01
8.058951E+02,-4.6501E+01
8.060858E+02,-4.5981E+01
8.062766E+02,-4.5581E+01
8.064673E+02,-4.5281E+01
8.066581E+02,-4.5461E+01
8.068488E+02,-4.7141E+01
8.070396E+02,-5.1961E+01
8.072303E+02,-6.7121E+01
8.074210E+02,-5.9641E+01
8.076118E+02,-6.0341E+01
8.078025E+02,-7.6581E+01
8.079933E+02,-5.8021E+01
8.081840E+02,-5.4061E+01
8.083748E+02,-5.2541E+01
8.085655E+02,-5.1981E+01
8.087563E+02,-5.2101E+01
8.089470E+02,-5.1741E+01
8.091377E+02,-5.0881E+01
8.093285E+02,-5.1001E+01
8.095192E+02,-5.0881E+01
8.097100E+02,-4.9901E+01
8.099007E+02,-5.0101E+01
8.100915E+02,-5.1821E+01
8.102822E+02,-5.3841E+01
8.104730E+02,-5.3901E+01
8.106637E+02,-5.1681E+01
8.108544E+02,-4.9141E+01
8.110452E+02,-4.7241E+01
8.112359E+02,-4.6161E+01
8.114267E+02,-4.5701E+01
8.116174E+02,-4.5561E+01
8.118082E+02,-4.5721E+01
8.119989E+02,-4.7001E+01
8.121897E+02,-5.0581E+01
8.123804E+02,-5.7641E+01
8.125711E+02,-5.9121E+01
8.127619E+02,-5.6501E+01
8.129526E+02,-5.6541E+01
8.131434E+02,-5.4341E+01
8.133341E+02,-5.1481E+01
8.135249E+02,-4.9881E+01
8.137156E+02,-4.9141E+01
8.139064E+02,-4.9121E+01
8.140971E+02,-5.0101E+01
8.142878E+02,-5.0061E+01
8.144786E+02,-4.6701E+01
8.146693E+02,-4.3381E+01
8.148601E+02,-4.1621E+01
8.150508E+02,-4.1561E+01
8.152416E+02,-4.2661E+01
8.154323E+02,-4.4041E+01
8.156231E+02,-4.5961E+01
8.158138E+02,-4.8981E+01
8.160045E+02,-5.1121E+01
8.161953E+02,-4.9561E+01
8.163860E+02,-4.7301E+01
8.165768E+02,-4.6121E+01
8.167675E+02,-4.6321E+01
8.169583E+02,-4.8501E+01
8.171490E+02,-5.3001E+01
8.173398E+02,-5.5961E+01
8.175305E+02,-5.6181E+01
8.177212E+02,-5.8941E+01
8.179120E+02,-6.4681E+01
8.181027E+02,-6.3641E+01
8.182935E+02,-6.1681E+01
8.184842E+02,-5.7541E+01
8.186750E+02,-5.2301E+01
8.188657E+02,-4.9041E+01
8.190565E+02,-4.6721E+01
8.192472E+02,-4.4981E+01
8.194379E+02,-4.3941E+01
8.196287E+02,-4.3761E+01
8.198194E+02,-4.4481E+01
8.200102E+02,-4.5781E+01
8.202009E+02,-4.6941E+01
8.203917E+02,-4.7361E+01
8.205824E+02,-4.7021E+01
8.207732E+02,-4.6801E+01
8.209639E+02,-4.7161E+01
8.211546E+02,-4.7961E+01
8.213454E+02,-4.9501E+01
8.215361E+02,-5.2701E+01
8.217269E+02,-5.6421E+01
8.219176E+02,-5.4601E+01
8.221084E+02,-5.3721E+01
8.222991E+02,-5.5741E+01
8.224899E+02,-6.0841E+01
8.226806E+02,-6.5361E+01
8.228713E+02,-5.6381E+01
8.230621E+02,-5.1461E+01
8.232528E+02,-4.9241E+01
8.234436E+02,-4.8561E+01
8.236343E+02,-4.7641E+01
8.238251E+02,-4.5461E+01
8.240158E+02,-4.3141E+01
8.242066E+02,-4.2041E+01
8.243973E+02,-4.2621E+01
8.245880E+02,-4.4581E+01
8.247788E+02,-4.7401E+01
8.249695E+02,-5.0541E+01
8.251603E+02,-5.0541E+01
8.253510E+02,-4.7661E+01
8.255418E+02,-4.6321E+01
8.257325E+02,-4.7141E+01
8.259233E+02,-4.9781E+01
8.261140E+02,-5.3821E+01
8.263047E+02,-5.7821E+01
8.264955E+02,-5.7641E+01
8.266862E+02,-5.7561E+01
8.268770E+02,-6.0881E+01
8.270677E+02,-5.5821E+01
8.272585E+02,-5.1701E+01
8.274492E+02,-5.0881E+01
8.276400E+02,-5.1341E+01
8.278307E+02,-5.1361E+01
8.280214E+02,-5.0541E+01
8.282122E+02,-4.9521E+01
8.284029E+02,-4.9561E+01
8.285937E+02,-5.0481E+01
8.287844E+02,-5.0141E+01
8.289752E+02,-4.8161E+01
8.291659E+02,-4.5941E+01
8.293567E+02,-4.4081E+01
8.295474E+02,-4.3401E+01
8.297381E+02,-4.4541E+01
8.299289E+02,-4.7441E+01
8.301196E+02,-5.0881E+01
8.303104E+02,-5.2561E+01
8.305011E+02,-5.0961E+01
8.306919E+02,-4.8521E+01
8.308826E+02,-4.7121E+01
8.310734E+02,-4.6901E+01
8.312641E+02,-4.7861E+01
8.314548E+02,-5.0061E+01
8.316456E+02,-5.3881E+01
8.318363E+02,-5.8741E+01
8.320271E+02,-5.9041E+01
8.322178E+02,-5.5981E+01
8.324086E+02,-5.4901E+01
8.325993E+02,-5.5781E+01
8.327901E+02,-5.4821E+01
8.329808E+02,-5.0881E+01
8.331715E+02,-4.8041E+01
8.333623E+02,-4.7181E+01
8.335530E+02,-4.7501E+01
8.337438E+02,-4.6981E+01
8.339345E+02,-4.4701E+01
8.341253E+02,-4.2181E+01
8.343160E+02,-4.0841E+01
8.345068E+02,-4.0861E+01
8.346975E+02,-4.1641E+01
8.348882E+02,-4.2741E+01
8.350790E+02,-4.4561E+01
8.352697E+02,-4.6961E+01
8.354605E+02,-4.8841E+01
8.356512E+02,-5.0261E+01
8.358420E+02,-5.2881E+01
8.360327E+02,-5.8381E+01
8.362235E+02,-6.8081E+01
8.364142E+02,-6.5461E+01
8.366049E+02,-5.9521E+01
8.367957E+02,-5.4661E+01
8.369864E+02,-5.1441E+01
8.371772E+02,-5.0841E+01
8.373679E+02,-5.2721E+01
8.375587E+02,-5.5641E+01
8.377494E+02,-5.5661E+01
8.379402E+02,-5.1821E+01
8.381309E+02,-4.7941E+01
8.383216E+02,-4.5641E+01
8.385124E+02,-4.5201E+01
8.387031E+02,-4.6301E+01
8.388939E+02,-4.8741E+01
8.390846E+02,-5.2841E+01
8.392754E+02,-5.5521E+01
8.394661E+02,-5.2741E+01
8.396569E+02,-5.1441E+01
8.398476E+02,-5.1481E+01
8.400383E+02,-5.1661E+01
8.402291E+02,-5.3081E+01
8.404198E+02,-5.6421E+01
8.406106E+02,-5.8521E+01
8.408013E+02,-5.8221E+01
8.409921E+02,-5.8901E+01
8.411828E+02,-6.1701E+01
8.413736E+02,-7.1581E+01
8.415643E+02,-6.3701E+01
8.417550E+02,-5.6961E+01
8.419458E+02,-5.5701E+01
8.421365E+02,-5.7361E+01
8.423273E+02,-5.8701E+01
8.425180E+02,-5.6521E+01
8.427088E+02,-5.3081E+01
8.428995E+02,-4.9761E+01
8.430903E+02,-4.7681E+01
8.432810E+02,-4.7621E+01
8.434717E+02,-4.9381E+01
8.436625E+02,-5.0881E+01
8.438532E+02,-4.8961E+01
8.440440E+02,-4.4661E+01
8.442347E+02,-4.1981E+01
8.444255E+02,-4.1501E+01
8.446162E+02,-4.1381E+01
8.448069E+02,-4.0681E+01
8.449977E+02,-4.1341E+01
8.451884E+02,-4.5681E+01
8.453792E+02,-5.7381E+01
8.455699E+02,-6.0241E+01
8.457607E+02,-5.7921E+01
8.459514E+02,-5.6801E+01
8.461422E+02,-5.6321E+01
8.463329E+02,-5.7141E+01
8.465236E+02,-5.5481E+01
8.467144E+02,-5.1001E+01
8.469051E+02,-4.7521E+01
8.470959E+02,-4.5381E+01
8.472866E+02,-4.4641E+01
8.474774E+02,-4.5121E+01
8.476681E+02,-4.6681E+01
8.478589E+02,-4.9601E+01
8.480496E+02,-5.2181E+01
8.482403E+02,-4.9281E+01
8.484311E+02,-4.6021E+01
8.486218E+02,-4.4321E+01
8.488126E+02,-4.3941E+01
8.490033E+02,-4.5041E+01
8.491941E+02,-4.8281E+01
8.493848E+02,-5.3321E+01
8.495756E+02,-5.4841E+01
8.497663E+02,-5.2621E+01
8.499570E+02,-5.0061E+01
8.501478E+02,-4.8161E+01
8.503385E+02,-4.7641E+01
8.505293E+02,-4.9041E+01
8.507200E+02,-5.2241E+01
8.509108E+02,-5.6581E+01
8.511015E+02,-6.1601E+01
8.512923E+02,-6.4781E+01
8.514830E+02,-5.7601E+01
8.516737E+02,-5.3061E+01
8.518645E+02,-5.1761E+01
8.520552E+02,-5.3021E+01
8.522460E+02,-5.5901E+01
8.524367E+02,-5.7441E+01
8.526275E+02,-5.4461E+01
8.528182E+02,-5.0161E+01
8.530090E+02,-4.7321E+01
8.531997E+02,-4.6321E+01
8.533904E+02,-4.6381E+01
8.535812E+02,-4.5861E+01
8.537719E+02,-4.3001E+01
8.539627E+02,-3.8621E+01
8.541534E+02,-3.5261E+01
8.543442E+02,-3.3881E+01
8.545349E+02,-3.3741E+01
8.547257E+02,-3.3681E+01
8.549164E+02,-3.3961E+01
8.551071E+02,-3.6021E+01
8.552979E+02,-4.0961E+01
8.554886E+02,-4.9641E+01
8.556794E+02,-7.3261E+01
8.558701E+02,-5.7101E+01
8.560609E+02,-5.3101E+01
8.562516E+02,-5.2101E+01
8.564424E+02,-5.2181E+01
8.566331E+02,-5.3341E+01
8.568238E+02,-5.5961E+01
8.570146E+02,-5.5901E+01
8.572053E+02,-5.1821E+01
8.573961E+02,-4.8501E+01
8.575868E+02,-4.6561E+01
8.577776E+02,-4.6021E+01
8.579683E+02,-4.6841E+01
8.581591E+02,-4.8901E+01
8.583498E+02,-5.0381E+01
8.585405E+02,-4.8661E+01
8.587313E+02,-4.6761E+01
8.589220E+02,-4.6201E+01
8.591128E+02,-4.6981E+01
8.593035E+02,-4.8941E+01
8.594943E+02,-5.1661E+01
8.596850E+02,-5.4841E+01
8.598758E+02,-5.6961E+01
8.600665E+02,-5.4781E+01
8.602572E+02,-5.2641E+01
8.604480E+02,-5.3341E+01
8.606387E+02,-5.7581E+01
8.608295E+02,-6.5981E+01
8.610202E+02,-5.8841E+01
8.612110E+02,-5.3281E+01
8.614017E+02,-4.9981E+01
8.615925E+02,-4.8061E+01
8.617832E+02,-4.7741E+01
8.619739E+02,-4.8741E+01
8.621647E+02,-5.0241E+01
8.623554E+02,-5.1481E+01
8.625462E+02,-5.1341E+01
8.627369E+02,-4.9141E+01
8.629277E+02,-4.7101E+01
8.631184E+02,-4.6601E+01
8.633092E+02,-4.7601E+01
8.634999E+02,-4.9561E+01
8.636906E+02,-5.3121E+01
8.638814E+02,-7.8821E+01
8.640721E+02,-4.8581E+01
8.642629E+02,-4.3201E+01
8.644536E+02,-4.1521E+01
8.646444E+02,-4.0681E+01
8.648351E+02,-3.9721E+01
8.650259E+02,-3.9761E+01
8.652166E+02,-4.1921E+01
8.654073E+02,-4.6401E+01
8.655981E+02,-5.3741E+01
8.657888E+02,-7.8381E+01
8.659796E+02,-5.4261E+01
8.661703E+02,-4.9821E+01
8.663611E+02,-4.8381E+01
8.665518E+02,-4.8881E+01
8.667426E+02,-5.1521E+01
8.669333E+02,-5.6581E+01
8.671240E+02,-5.8101E+01
8.673148E+02,-5.3321E+01
8.675055E+02,-4.9721E+01
8.676963E+02,-4.6961E+01
8.678870E+02,-4.5101E+01
8.680778E+02,-4.4741E+01
8.682685E+02,-4.5941E+01
8.684593E+02,-4.7881E+01
8.686500E+02,-4.9521E+01
8.688407E+02,-5.0881E+01
8.690315E+02,-5.2461E+01
8.692222E+02,-5.3341E+01
8.694130E+02,-5.2541E+01
8.696037E+02,-5.1001E+01
8.697945E+02,-5.0521E+01
8.699852E+02,-5.1541E+01
8.701760E+02,-5.2221E+01
8.703667E+02,-5.1081E+01
8.705574E+02,-4.9821E+01
8.707482E+02,-4.9461E+01
8.709389E+02,-5.0161E+01
8.711297E+02,-5.1401E+01
8.713204E+02,-5.2061E+01
8.715112E+02,-5.1441E+01
8.717019E+02,-5.0381E+01
8.718927E+02,-4.9501E+01
8.720834E+02,-4.9081E+01
8.722741E+02,-4.9381E+01
8.724649E+02,-4.9821E+01
8.726556E+02,-4.8501E+01
8.728464E+02,-4.6061E+01
8.730371E+02,-4.4741E+01
8.732279E+02,-4.5281E+01
8.734186E+02,-4.7221E+01
8.736094E+02,-4.9941E+01
8.738001E+02,-5.1261E+01
8.739908E+02,-4.4261E+01
8.741816E+02,-3.9421E+01
8.743723E+02,-3.7801E+01
8.745631E+02,-3.8001E+01
8.747538E+02,-3.8521E+01
8.749446E+02,-3.9221E+01
8.751353E+02,-4.1241E+01
8.753261E+02,-4.4881E+01
8.755168E+02,-4.8461E+01
8.757075E+02,-5.1841E+01
8.758983E+02,-5.6561E+01
8.760890E+02,-5.5621E+01
8.762798E+02,-5.1041E+01
8.764705E+02,-4.8641E+01
8.766613E+02,-4.8061E+01
8.768520E+02,-4.8821E+01
8.770428E+02,-5.1001E+01
8.772335E+02,-5.5661E+01
8.774242E+02,-6.1801E+01
8.776150E+02,-5.4601E+01
8.778057E+02,-4.9821E+01
8.779965E+02,-4.7401E+01
8.781872E+02,-4.6461E+01
8.783780E+02,-4.6441E+01
8.785687E+02,-4.6981E+01
8.787595E+02,-4.8401E+01
8.789502E+02,-5.1741E+01
8.791409E+02,-5.8821E+01
8.793317E+02,-6.4381E+01
8.795224E+02,-5.7881E+01
8.797132E+02,-5.3901E+01
8.799039E+02,-5.2301E+01
8.800947E+02,-5.2441E+01
8.802854E+02,-5.2741E+01
8.804762E+02,-5.1641E+01
8.806669E+02,-5.0441E+01
8.808576E+02,-4.9581E+01
8.810484E+02,-4.9361E+01
8.812391E+02,-5.0261E+01
8.814299E+02,-5.2101E+01
8.816206E+02,-5.2941E+01
8.818114E+02,-5.1541E+01
8.820021E+02,-5.0061E+01
8.821929E+02,-4.9721E+01
8.823836E+02,-5.0521E+01
8.825743E+02,-5.1341E+01
8.827651E+02,-5.0661E+01
8.829558E+02,-4.9721E+01
8.831466E+02,-4.9981E+01
8.833373E+02,-5.1801E+01
8.835281E+02,-5.7221E+01
8.837188E+02,-5.7661E+01
8.839096E+02,-4.4221E+01
8.841003E+02,-3.8121E+01
8.842910E+02,-3.5681E+01
8.844818E+02,-3.5461E+01
8.846725E+02,-3.5661E+01
8.848633E+02,-3.5621E+01
8.850540E+02,-3.6601E+01
8.852448E+02,-3.9661E+01
8.854355E+02,-4.4181E+01
8.856263E+02,-4.8021E+01
8.858170E+02,-5.0741E+01
8.860077E+02,-5.3661E+01
8.861985E+02,-5.6201E+01
8.863892E+02,-5.4861E+01
8.865800E+02,-5.2061E+01
8.867707E+02,-4.9581E+01
8.869615E+02,-4.7601E+01
8.871522E+02,-4.6361E+01
8.873430E+02,-4.6021E+01
8.875337E+02,-4.6621E+01
8.877244E+02,-4.8481E+01
8.879152E+02,-5.2801E+01
8.881059E+02,-6.3821E+01
8.882967E+02,-5.8441E+01
8.884874E+02,-5.4661E+01
8.886782E+02,-5.4761E+01
8.888689E+02,-5.7781E+01
8.890597E+02,-6.1381E+01
8.892504E+02,-5.4841E+01
8.894411E+02,-5.0541E+01
8.896319E+02,-4.8021E+01
8.898226E+02,-4.6381E+01
8.900134E+02,-4.5601E+01
8.902041E+02,-4.5801E+01
8.903949E+02,-4.6521E+01
8.905856E+02,-4.7321E+01
8.907764E+02,-4.8381E+01
8.909671E+02,-4.9321E+01
8.911578E+02,-4.9661E+01
8.913486E+02,-4.9581E+01
8.915393E+02,-4.9501E+01
8.917301E+02,-4.9201E+01
8.919208E+02,-4.8461E+01
8.921116E+02,-4.7861E+01
8.923023E+02,-4.8201E+01
8.924930E+02,-4.9761E+01
8.926838E+02,-5.1861E+01
8.928745E+02,-5.4241E+01
8.930653E+02,-5.6421E+01
8.932560E+02,-5.6901E+01
8.934468E+02,-5.5021E+01
8.936375E+02,-4.7921E+01
8.938283E+02,-3.7021E+01
8.940190E+02,-2.9401E+01
8.942097E+02,-2.5381E+01
8.944005E+02,-2.4021E+01
8.945912E+02,-2.3901E+01
8.947820E+02,-2.3921E+01
8.949727E+02,-2.4781E+01
8.951635E+02,-2.7941E+01
8.953542E+02,-3.4641E+01
8.955450E+02,-4.5361E+01
8.957357E+02,-5.0441E+01
8.959264E+02,-4.9301E+01
8.961172E+02,-4.8741E+01
8.963079E+02,-4.9301E+01
8.964987E+02,-5.1701E+01
8.966894E+02,-5.6421E+01
8.968802E+02,-5.5841E+01
8.970709E+02,-5.1041E+01
8.972617E+02,-4.8121E+01
8.974524E+02,-4.6801E+01
8.976431E+02,-4.7061E+01
8.978339E+02,-4.9361E+01
8.980246E+02,-5.4801E+01
8.982154E+02,-6.6341E+01
8.984061E+02,-5.7741E+01
8.985969E+02,-5.3421E+01
8.987876E+02,-5.2381E+01
8.989784E+02,-5.4141E+01
8.991691E+02,-5.9401E+01
8.993598E+02,-5.8321E+01
8.995506E+02,-5.1761E+01
8.997413E+02,-4.8261E+01
8.999321E+02,-4.6461E+01
9.001228E+02,-4.5841E+01
9.003136E+02,-4.6461E+01
9.005043E+02,-4.8261E+01
9.006951E+02,-5.0621E+01
9.008858E+02,-5.2321E+01
9.010765E+02,-5.3261E+01
9.012673E+02,-5.3601E+01
9.014580E+02,-5.2201E+01
9.016488E+02,-5.0481E+01
9.018395E+02,-4.9601E+01
9.020303E+02,-4.9781E+01
9.022210E+02,-5.1541E+01
9.024118E+02,-5.5761E+01
9.026025E+02,-6.2081E+01
9.027932E+02,-6.5201E+01
9.029840E+02,-6.5501E+01
9.031747E+02,-6.4021E+01
9.033655E+02,-6.1001E+01
9.035562E+02,-5.8261E+01
9.037470E+02,-5.1161E+01
9.039377E+02,-4.3101E+01
9.041285E+02,-3.8001E+01
9.043192E+02,-3.5761E+01
9.045099E+02,-3.5381E+01
9.047007E+02,-3.5501E+01
9.048914E+02,-3.5941E+01
9.050822E+02,-3.7901E+01
9.052729E+02,-4.2441E+01
9.054637E+02,-4.9061E+01
9.056544E+02,-5.2861E+01
9.058452E+02,-5.1441E+01
9.060359E+02,-4.8881E+01
9.062266E+02,-4.7561E+01
9.064174E+02,-4.7241E+01
9.066081E+02,-4.7601E+01
9.067989E+02,-4.9241E+01
